sound	utterance	word	trans	f1	f2	duration	step_time
ə	u_1	бшвшвЫ	свисти	710.9981451875	1438.5154186759	0.1517791283	184.657357709
ə	u_1	бшвшвЫ	свисти	728.6292696647	1446.8070419027	0.1517791283	184.667357709
ə	u_1	бшвшвЫ	свисти	722.6265355316	1452.4601111507	0.1517791283	184.677357709
ə	u_1	бшвшвЫ	свисти	740.0610363608	1488.1036318662	0.1517791283	184.687357709
ə	u_1	бшвшвЫ	свисти	741.7456503327	1505.8361661562	0.1517791283	184.697357709
ə	u_1	бшвшвЫ	свисти	749.451669773	1537.2895010908	0.1517791283	184.707357709
ə	u_1	бшвшвЫ	свисти	743.6813944048	1558.054399065	0.1517791283	184.717357709
ə	u_1	бшвшвЫ	свисти	742.9131208473	1578.8348757936	0.1517791283	184.727357709
ə	u_1	бшвшвЫ	свисти	719.0604704483	1567.2537431958	0.1517791283	184.737357709
ə	u_1	бшвшвЫ	свисти	756.1824831845	1593.0592515978	0.1517791283	184.747357709
ə	u_1	бшвшвЫ	свисти	--undefined--	--undefined--	0.1517791283	184.757357709
ə	u_1	бшвшвЫ	свисти	--undefined--	--undefined--	0.1517791283	184.767357709
ə	u_1	бшвшвЫ	свисти	--undefined--	--undefined--	0.1517791283	184.777357709
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.5315737926
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.5415737926
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.5515737926
ə	u_2	бшвшвЫ	свисти	625.9739571544	1397.7086613666	0.1614671578	185.5615737926
ə	u_2	бшвшвЫ	свисти	626.8399836851	1412.2211740198	0.1614671578	185.5715737926
ə	u_2	бшвшвЫ	свисти	660.9005530532	1439.4687875274	0.1614671578	185.5815737926
ə	u_2	бшвшвЫ	свисти	693.518354927	1481.1690438733	0.1614671578	185.5915737926
ə	u_2	бшвшвЫ	свисти	700.6797924619	1508.8677147653	0.1614671578	185.6015737926
ə	u_2	бшвшвЫ	свисти	703.5864561823	1524.9291438561	0.1614671578	185.6115737926
ə	u_2	бшвшвЫ	свисти	702.4388774845	1539.1563549082	0.1614671578	185.6215737926
ə	u_2	бшвшвЫ	свисти	724.1111654411	1551.8496398626	0.1614671578	185.6315737926
ə	u_2	бшвшвЫ	свисти	737.7720138032	1581.4352568068	0.1614671578	185.6415737926
ə	u_2	бшвшвЫ	свисти	725.1959361394	1540.9783728118	0.1614671578	185.6515737926
ə	u_2	бшвшвЫ	свисти	750.0887399986	1524.8596894637	0.1614671578	185.6615737926
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.6715737926
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.6815737926
ə	u_2	бшвшвЫ	свисти	--undefined--	--undefined--	0.1614671578	185.6915737926
ə	u_3	бшвшвЫ	свисти	--undefined--	--undefined--	0.145320442	186.4002671015
ə	u_3	бшвшвЫ	свисти	--undefined--	--undefined--	0.145320442	186.4102671015
ə	u_3	бшвшвЫ	свисти	--undefined--	--undefined--	0.145320442	186.4202671015
ə	u_3	бшвшвЫ	свисти	633.249234019	1408.6020851639	0.145320442	186.4302671015
ə	u_3	бшвшвЫ	свисти	644.9496976827	1437.9945145697	0.145320442	186.4402671015
ə	u_3	бшвшвЫ	свисти	667.2725529174	1464.862596502	0.145320442	186.4502671015
ə	u_3	бшвшвЫ	свисти	703.126186888	1485.428729442	0.145320442	186.4602671015
ə	u_3	бшвшвЫ	свисти	721.6420294105	1480.0692501239	0.145320442	186.4702671015
ə	u_3	бшвшвЫ	свисти	738.740223864	1489.7433603451	0.145320442	186.4802671015
ə	u_3	бшвшвЫ	свисти	751.8346492986	1495.9133643676	0.145320442	186.4902671015
ə	u_3	бшвшвЫ	свисти	753.6016898731	1484.1157127352	0.145320442	186.5002671015
ə	u_3	бшвшвЫ	свисти	792.8965545767	1531.5094167463	0.145320442	186.5102671015
ə	u_3	бшвшвЫ	свисти	808.1692242383	1525.7482818258	0.145320442	186.5202671015
ə	u_3	бшвшвЫ	свисти	--undefined--	--undefined--	0.145320442	186.5302671015
ə	u_3	бшвшвЫ	свисти	--undefined--	--undefined--	0.145320442	186.5402671015
ə	cf	бшвшвЫ	свисти	--undefined--	--undefined--	0.1485497852	187.3721283658
ə	cf	бшвшвЫ	свисти	--undefined--	--undefined--	0.1485497852	187.3821283658
ə	cf	бшвшвЫ	свисти	--undefined--	--undefined--	0.1485497852	187.3921283658
ə	cf	бшвшвЫ	свисти	600.8469863013	1413.5021830345	0.1485497852	187.4021283658
ə	cf	бшвшвЫ	свисти	617.8126076881	1472.0482734603	0.1485497852	187.4121283658
ə	cf	бшвшвЫ	свисти	629.0470852897	1506.1582588807	0.1485497852	187.4221283658
ə	cf	бшвшвЫ	свисти	649.3862226199	1537.4593361009	0.1485497852	187.4321283658
ə	cf	бшвшвЫ	свисти	689.001410145	1557.5909052427	0.1485497852	187.4421283658
ə	cf	бшвшвЫ	свисти	716.5222115751	1562.7935882052	0.1485497852	187.4521283658
ə	cf	бшвшвЫ	свисти	735.6313083208	1582.7080736853	0.1485497852	187.4621283658
ə	cf	бшвшвЫ	свисти	759.689556648	1589.9493513703	0.1485497852	187.4721283658
ə	cf	бшвшвЫ	свисти	786.3294599305	1604.226268187	0.1485497852	187.4821283658
ə	cf	бшвшвЫ	свисти	803.6715961723	1658.9348515442	0.1485497852	187.4921283658
ə	cf	бшвшвЫ	свисти	--undefined--	--undefined--	0.1485497852	187.5021283658
ə	cf	бшвшвЫ	свисти	--undefined--	--undefined--	0.1485497852	187.5121283658
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1051198943
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1151198943
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1251198943
ə	u_1	бщых	мажь	631.3251822211	1624.5283577035	0.0710455494	193.1351198943
ə	u_1	бщых	мажь	664.936594872	1557.5900840059	0.0710455494	193.1451198943
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1551198943
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1651198943
ə	u_1	бщых	мажь	--undefined--	--undefined--	0.0710455494	193.1751198943
ə	u_2	бщых	мажь	--undefined--	--undefined--	0.0581281768	193.989959919
ə	u_2	бщых	мажь	--undefined--	--undefined--	0.0581281768	193.999959919
ə	u_2	бщых	мажь	--undefined--	--undefined--	0.0581281768	194.009959919
ə	u_2	бщых	мажь	647.3373946784	1515.0185193495	0.0581281768	194.019959919
ə	u_2	бщых	мажь	--undefined--	--undefined--	0.0581281768	194.029959919
ə	u_2	бщых	мажь	--undefined--	--undefined--	0.0581281768	194.039959919
ə	u_3	бщых	мажь	--undefined--	--undefined--	0.0678162063	194.7488555606
ə	u_3	бщых	мажь	--undefined--	--undefined--	0.0678162063	194.7588555606
ə	u_3	бщых	мажь	--undefined--	--undefined--	0.0678162063	194.7688555606
ə	u_3	бщых	мажь	605.3812602239	1618.3399413308	0.0678162063	194.7788555606
ə	u_3	бщых	мажь	629.9318385742	1543.9566682318	0.0678162063	194.7888555606
ə	u_3	бщых	мажь	--undefined--	--undefined--	0.0678162063	194.7988555606
ə	u_3	бщых	мажь	--undefined--	--undefined--	0.0678162063	194.8088555606
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	195.974037267
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	195.984037267
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	195.994037267
ə	cf	бщых	мажь	592.8184779998	1682.7750926436	0.0742748926	196.004037267
ə	cf	бщых	мажь	626.8259171137	1582.6728602874	0.0742748926	196.014037267
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	196.024037267
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	196.034037267
ə	cf	бщых	мажь	--undefined--	--undefined--	0.0742748926	196.044037267
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.6102581386
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.6202581386
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.6302581386
ə	u_1	быгъ	оспа	637.4667998093	1211.7618643138	0.1808432167	200.6402581386
ə	u_1	быгъ	оспа	675.0760994985	1211.0421640486	0.1808432167	200.6502581386
ə	u_1	быгъ	оспа	673.5586548024	1222.7614246	0.1808432167	200.6602581386
ə	u_1	быгъ	оспа	684.8316838343	1245.647818249	0.1808432167	200.6702581386
ə	u_1	быгъ	оспа	693.4707224567	1230.5067994211	0.1808432167	200.6802581386
ə	u_1	быгъ	оспа	666.1967502107	1209.2537911406	0.1808432167	200.6902581386
ə	u_1	быгъ	оспа	667.9910042437	1210.4634098938	0.1808432167	200.7002581386
ə	u_1	быгъ	оспа	671.1392705217	1218.1288843803	0.1808432167	200.7102581386
ə	u_1	быгъ	оспа	619.0186146174	1215.1840862997	0.1808432167	200.7202581386
ə	u_1	быгъ	оспа	662.3245441341	1222.0622427385	0.1808432167	200.7302581386
ə	u_1	быгъ	оспа	683.2220169219	1201.3444887606	0.1808432167	200.7402581386
ə	u_1	быгъ	оспа	626.9908237172	1217.4770389368	0.1808432167	200.7502581386
ə	u_1	быгъ	оспа	672.5316197266	1261.1862495177	0.1808432167	200.7602581386
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.7702581386
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.7802581386
ə	u_1	быгъ	оспа	--undefined--	--undefined--	0.1808432167	200.7902581386
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.5467676538
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.5567676538
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.5667676538
ə	u_2	быгъ	оспа	597.3787381485	1054.8229134499	0.2228246777	201.5767676538
ə	u_2	быгъ	оспа	600.726164856	1064.1639287629	0.2228246777	201.5867676538
ə	u_2	быгъ	оспа	612.8801314444	1072.6343432994	0.2228246777	201.5967676538
ə	u_2	быгъ	оспа	638.7696821048	1094.0441250257	0.2228246777	201.6067676538
ə	u_2	быгъ	оспа	662.8299782531	1110.65347208	0.2228246777	201.6167676538
ə	u_2	быгъ	оспа	720.981542771	1126.4466426857	0.2228246777	201.6267676538
ə	u_2	быгъ	оспа	734.3868620165	1133.2345119804	0.2228246777	201.6367676538
ə	u_2	быгъ	оспа	771.5056481062	1206.0233833852	0.2228246777	201.6467676538
ə	u_2	быгъ	оспа	718.5390856323	1184.3747059165	0.2228246777	201.6567676538
ə	u_2	быгъ	оспа	698.9412632632	1217.5019721738	0.2228246777	201.6667676538
ə	u_2	быгъ	оспа	730.7390422892	1209.0074457718	0.2228246777	201.6767676538
ə	u_2	быгъ	оспа	774.6210367159	1209.6960214282	0.2228246777	201.6867676538
ə	u_2	быгъ	оспа	665.7069804717	1189.5656878076	0.2228246777	201.6967676538
ə	u_2	быгъ	оспа	831.8608194399	1170.7660467602	0.2228246777	201.7067676538
ə	u_2	быгъ	оспа	691.3649675001	1234.0985881356	0.2228246777	201.7167676538
ə	u_2	быгъ	оспа	743.5781508957	1232.9958475841	0.2228246777	201.7267676538
ə	u_2	быгъ	оспа	749.877427813	1284.072527443	0.2228246777	201.7367676538
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.7467676538
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.7567676538
ə	u_2	быгъ	оспа	--undefined--	--undefined--	0.2228246777	201.7667676538
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.3573327859
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.3673327859
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.3773327859
ə	u_3	быгъ	оспа	616.8386132453	1098.7984758901	0.1905312462	202.3873327859
ə	u_3	быгъ	оспа	617.3891061993	1100.3966898654	0.1905312462	202.3973327859
ə	u_3	быгъ	оспа	650.2065870611	1096.6746822751	0.1905312462	202.4073327859
ə	u_3	быгъ	оспа	681.9041454862	1098.8634517261	0.1905312462	202.4173327859
ə	u_3	быгъ	оспа	687.4400173148	1167.4581609208	0.1905312462	202.4273327859
ə	u_3	быгъ	оспа	658.5781831265	1204.0637451168	0.1905312462	202.4373327859
ə	u_3	быгъ	оспа	631.9113972969	1209.3004650891	0.1905312462	202.4473327859
ə	u_3	быгъ	оспа	621.7947837574	1219.2478160046	0.1905312462	202.4573327859
ə	u_3	быгъ	оспа	640.4176973633	1221.1067327487	0.1905312462	202.4673327859
ə	u_3	быгъ	оспа	674.2620994518	1223.7829666903	0.1905312462	202.4773327859
ə	u_3	быгъ	оспа	652.3017227744	1224.2628747095	0.1905312462	202.4873327859
ə	u_3	быгъ	оспа	649.3860781198	1199.4775669247	0.1905312462	202.4973327859
ə	u_3	быгъ	оспа	636.129971215	1213.5519620774	0.1905312462	202.5073327859
ə	u_3	быгъ	оспа	615.5920488255	1199.6466775983	0.1905312462	202.5173327859
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.5273327859
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.5373327859
ə	u_3	быгъ	оспа	--undefined--	--undefined--	0.1905312462	202.5473327859
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.2737809134
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.2837809134
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.2937809134
ə	cf	быгъ	оспа	623.7535378081	1131.736819725	0.2809528546	203.3037809134
ə	cf	быгъ	оспа	641.635768103	1144.5164287285	0.2809528546	203.3137809134
ə	cf	быгъ	оспа	645.9774475109	1137.6400466987	0.2809528546	203.3237809134
ə	cf	быгъ	оспа	646.1500084396	1127.7919587557	0.2809528546	203.3337809134
ə	cf	быгъ	оспа	688.6553584535	1136.4216484219	0.2809528546	203.3437809134
ə	cf	быгъ	оспа	698.469046342	1148.2339069768	0.2809528546	203.3537809134
ə	cf	быгъ	оспа	678.2235941077	1136.0009920121	0.2809528546	203.3637809134
ə	cf	быгъ	оспа	674.0304889117	1180.3825306066	0.2809528546	203.3737809134
ə	cf	быгъ	оспа	685.2070728918	1214.1754915811	0.2809528546	203.3837809134
ə	cf	быгъ	оспа	800.8644770033	1202.5792201609	0.2809528546	203.3937809134
ə	cf	быгъ	оспа	686.2047255639	1091.3002217657	0.2809528546	203.4037809134
ə	cf	быгъ	оспа	570.2834971753	1153.829225032	0.2809528546	203.4137809134
ə	cf	быгъ	оспа	638.4379665631	1222.4894023501	0.2809528546	203.4237809134
ə	cf	быгъ	оспа	580.5674826089	1218.2235661923	0.2809528546	203.4337809134
ə	cf	быгъ	оспа	601.1591201571	1250.2541171846	0.2809528546	203.4437809134
ə	cf	быгъ	оспа	646.4358054099	1290.4977507208	0.2809528546	203.4537809134
ə	cf	быгъ	оспа	611.8161390585	1226.5806009124	0.2809528546	203.4637809134
ə	cf	быгъ	оспа	639.2332941947	1215.5027907675	0.2809528546	203.4737809134
ə	cf	быгъ	оспа	623.6948143606	1170.637738172	0.2809528546	203.4837809134
ə	cf	быгъ	оспа	623.125878187	1309.5442409909	0.2809528546	203.4937809134
ə	cf	быгъ	оспа	590.1663253042	1265.708529125	0.2809528546	203.5037809134
ə	cf	быгъ	оспа	612.6658284366	1213.5571356355	0.2809528546	203.5137809134
ə	cf	быгъ	оспа	604.2129479435	1236.3491475601	0.2809528546	203.5237809134
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.5337809134
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.5437809134
ə	cf	быгъ	оспа	--undefined--	--undefined--	0.2809528546	203.5537809134
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.2724604714
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.2824604714
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.2924604714
ə	u_1	быдз	пропади	521.9606275951	1617.5887351099	0.0742748926	207.3024604714
ə	u_1	быдз	пропади	517.5761147476	1696.4824652389	0.0742748926	207.3124604714
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.3224604714
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.3324604714
ə	u_1	быдз	пропади	--undefined--	--undefined--	0.0742748926	207.3424604714
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.3316850264
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.3416850264
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.3516850264
ə	u_2	быдз	пропади	514.3606289922	1476.7010730502	0.1001096378	208.3616850264
ə	u_2	быдз	пропади	513.6260725142	1520.0055385232	0.1001096378	208.3716850264
ə	u_2	быдз	пропади	516.0317191728	1599.3115885637	0.1001096378	208.3816850264
ə	u_2	быдз	пропади	492.2232855066	1661.0350184337	0.1001096378	208.3916850264
ə	u_2	быдз	пропади	461.3561897622	1663.9711751997	0.1001096378	208.4016850264
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.4116850264
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.4216850264
ə	u_2	быдз	пропади	--undefined--	--undefined--	0.1001096378	208.4316850264
ə	u_3	быдз	пропади	--undefined--	--undefined--	0.0871922652	209.2649651985
ə	u_3	быдз	пропади	--undefined--	--undefined--	0.0871922652	209.2749651985
ə	u_3	быдз	пропади	--undefined--	--undefined--	0.0871922652	209.2849651985
ə	u_3	быдз	пропади	476.9685347994	1626.8971995745	0.0871922652	209.2949651985
ə	u_3	быдз	пропади	460.3222103637	1682.7358092562	0.0871922652	209.3049651985
ə	u_3	быдз	пропади	439.8045282324	1717.031451691	0.0871922652	209.3149651985
ə	u_3	быдз	пропади	420.6445773452	1739.7018261341	0.0871922652	209.3249651985
ə	u_3	быдз	пропади	--undefined--	--undefined--	0.0871922652	209.3349651985
ə	u_3	быдз	пропади	--undefined--	--undefined--	0.0871922652	209.3449651985
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.2816341976
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.2916341976
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.3016341976
ə	cf	быдз	пропади	474.1145750882	1628.6695211619	0.0904216084	210.3116341976
ə	cf	быдз	пропади	473.2941673612	1686.3844517712	0.0904216084	210.3216341976
ə	cf	быдз	пропади	464.1089599078	1749.6011573359	0.0904216084	210.3316341976
ə	cf	быдз	пропади	455.5139370181	1772.0081739832	0.0904216084	210.3416341976
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.3516341976
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.3616341976
ə	cf	быдз	пропади	--undefined--	--undefined--	0.0904216084	210.3716341976
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.4788403721
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.4888403721
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.4988403721
ə	u_1	быдхъ	скобли	456.7537966702	1574.1600404756	0.06135752	215.5088403721
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.5188403721
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.5288403721
ə	u_1	быдхъ	скобли	--undefined--	--undefined--	0.06135752	215.5388403721
ə	u_2	быдхъ	скобли	--undefined--	--undefined--	0.0581281768	216.8351644976
ə	u_2	быдхъ	скобли	--undefined--	--undefined--	0.0581281768	216.8451644976
ə	u_2	быдхъ	скобли	--undefined--	--undefined--	0.0581281768	216.8551644976
ə	u_2	быдхъ	скобли	437.4734479491	1573.20536337	0.0581281768	216.8651644976
ə	u_2	быдхъ	скобли	--undefined--	--undefined--	0.0581281768	216.8751644976
ə	u_2	быдхъ	скобли	--undefined--	--undefined--	0.0581281768	216.8851644976
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2281617699
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2381617699
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2481617699
ə	u_3	быдхъ	скобли	464.519704871	1506.0592530542	0.06135752	218.2581617699
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2681617699
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2781617699
ə	u_3	быдхъ	скобли	--undefined--	--undefined--	0.06135752	218.2881617699
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.703971592
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.713971592
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.723971592
ə	cf	быдхъ	скобли	519.9027166122	1523.4626117623	0.0807335789	219.733971592
ə	cf	быдхъ	скобли	497.8436648742	1667.4069940809	0.0807335789	219.743971592
ə	cf	быдхъ	скобли	458.0347182209	1716.7020043443	0.0807335789	219.753971592
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.763971592
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.773971592
ə	cf	быдхъ	скобли	--undefined--	--undefined--	0.0807335789	219.783971592
ə	u_1	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0775042357	225.0091585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0775042357	225.0191585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0775042357	225.0291585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	517.2086218218	1164.9596111537	0.0775042357	225.0391585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	508.6079696853	1139.8098216062	0.0775042357	225.0491585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	496.7943938195	1145.0187958824	0.0775042357	225.0591585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0775042357	225.0691585683
ə	u_1	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0775042357	225.0791585683
ə	u_2	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0839629221	225.9908788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0839629221	226.0008788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0839629221	226.0108788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	548.9167417368	1152.7558207434	0.0839629221	226.0208788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	548.3357055448	1133.218373207	0.0839629221	226.0308788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	510.4912015646	1061.5842876625	0.0839629221	226.0408788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	488.8978578119	1052.8846984875	0.0839629221	226.0508788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0839629221	226.0608788877
ə	u_2	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0839629221	226.0708788877
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9080123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9180123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9280123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	521.1341188694	1102.5701633117	0.0710455494	226.9380123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	507.7939499573	1063.9074776128	0.0710455494	226.9480123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9580123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9680123439
ə	u_3	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0710455494	226.9780123439
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.1300759409
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.1400759409
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.1500759409
ə	cf	бЫквпш	смотри_(на_поверхность)	540.5203965613	1100.7549400351	0.0807335789	228.1600759409
ə	cf	бЫквпш	смотри_(на_поверхность)	522.4666250985	1095.0015002085	0.0807335789	228.1700759409
ə	cf	бЫквпш	смотри_(на_поверхность)	498.2723895438	999.8139547559	0.0807335789	228.1800759409
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.1900759409
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.2000759409
ə	cf	бЫквпш	смотри_(на_поверхность)	--undefined--	--undefined--	0.0807335789	228.2100759409
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.8497083535
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.8597083535
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.8697083535
ə	u_1	бЫквс	перейди_(по_мосту)	495.5105656473	1087.9752042488	0.0904216084	232.8797083535
ə	u_1	бЫквс	перейди_(по_мосту)	482.0428142274	1084.7545087306	0.0904216084	232.8897083535
ə	u_1	бЫквс	перейди_(по_мосту)	484.7978612885	1048.3130195663	0.0904216084	232.8997083535
ə	u_1	бЫквс	перейди_(по_мосту)	470.7279392641	960.0630393601	0.0904216084	232.9097083535
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.9197083535
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.9297083535
ə	u_1	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0904216084	232.9397083535
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.7959058981
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.8059058981
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.8159058981
ə	u_2	бЫквс	перейди_(по_мосту)	531.3441936769	1221.9309054066	0.0936509515	233.8259058981
ə	u_2	бЫквс	перейди_(по_мосту)	530.787978292	1162.9232577193	0.0936509515	233.8359058981
ə	u_2	бЫквс	перейди_(по_мосту)	520.1801797098	1141.2329973673	0.0936509515	233.8459058981
ə	u_2	бЫквс	перейди_(по_мосту)	490.1199484326	1069.9420876997	0.0936509515	233.8559058981
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.8659058981
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.8759058981
ə	u_2	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0936509515	233.8859058981
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.6613698639
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.6713698639
ə	u_3	бЫквс	перейди_(по_мосту)	--undefined--	--undefined--	0.0742748926	234.6813698639
ə	u_3	бЫквс	перейди_(по_мосту)	511.7653871122	1109.2068579082	0.0742748926	234.6913698639
ə	u_3	бЫквс	перейди_(по_мосту)	510.5972522047	1070.9029200921	0.0742748926	234.7013698639
