Gender;Age;AgeGroup;Education;City;Country;SubjectCode;Score;GivenScore;Stimulus;Prefix;WordType;CorpusFrequency
female;14;child;school;Izhevsk;Russia;CY;five;5;osvezhit;o;standard;280
female;16;child;school;Izhevsk;Russia;AA;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AB;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;AC;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;AD;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AE;five;5;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AF;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AG;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AH;five;5;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AI;five;5;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AJ;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AK;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;AL;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;AM;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;AN;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AO;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AP;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;AU;four;4;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AR;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;AS;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;AT;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;AW;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;AY;five;5;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AZ;five;5;oschastlivit;o;standard;343
female;17;child;school;Izhevsk;Russia;AQ;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;BA;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;BB;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;BC;five;5;oschastlivit;o;standard;343
male;16;child;school;Izhevsk;Russia;BD;five;5;oschastlivit;o;standard;343
male;17;child;school;Izhevsk;Russia;BE;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BF;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BG;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;BH;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BI;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BJ;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BK;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;BL;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BM;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;BN;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BO;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;BP;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BU;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BR;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;BS;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BT;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;BW;three;3;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BY;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;BZ;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;BQ;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;CA;four;4;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CB;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CC;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CD;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;CE;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CF;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;CG;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;CH;four;4;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CI;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CJ;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;CK;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CL;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CM;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;CN;five;5;oschastlivit;o;standard;343
male;14;child;school;Izhevsk;Russia;CO;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;CP;five;5;oschastlivit;o;standard;343
male;15;child;school;Izhevsk;Russia;CU;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CR;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CS;five;5;oschastlivit;o;standard;343
female;15;child;school;Izhevsk;Russia;CT;five;5;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CW;four;4;oschastlivit;o;standard;343
female;14;child;school;Izhevsk;Russia;CY;five;5;oschastlivit;o;standard;343
female;16;child;school;Izhevsk;Russia;AA;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AB;three;3;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AC;one;1;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AD;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AE;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AF;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AG;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AH;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AI;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AJ;two;2;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AK;one;1;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AL;two;2;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AM;one;1;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AN;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AO;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AP;two;2;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AU;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AR;two;2;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AS;one;1;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AT;two;2;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AW;two;2;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AY;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AZ;one;1;udamlit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AQ;two;2;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BA;three;3;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BB;one;1;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BC;two;2;udamlit;u;nonce;0
male;16;child;school;Izhevsk;Russia;BD;two;2;udamlit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BE;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BF;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BG;one;1;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BH;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BI;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BJ;two;2;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BK;one;1;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BL;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BM;one;1;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BN;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BO;two;2;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BP;three;3;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BU;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BR;two;2;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BS;three;3;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BT;two;2;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BW;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BY;two;2;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BZ;two;2;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BQ;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CA;four;4;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CB;one;1;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CC;two;2;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CD;one;1;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CE;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CF;two;2;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CG;two;2;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CH;two;2;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CI;two;2;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CJ;two;2;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CK;one;1;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CL;three;3;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CM;one;1;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CN;one;1;udamlit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CO;two;2;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CP;three;3;udamlit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CU;two;2;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CR;two;2;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CS;three;3;udamlit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CT;one;1;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CW;two;2;udamlit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CY;three;3;udamlit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AA;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AB;one;1;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;AC;one;1;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;AD;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AE;one;1;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AF;three;3;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AG;three;3;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AH;two;2;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AI;three;3;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AJ;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AK;three;3;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;AL;two;2;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;AM;two;2;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;AN;three;3;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AO;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AP;two;2;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;AU;two;2;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AR;one;1;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;AS;three;3;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;AT;two;2;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;AW;three;3;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;AY;one;1;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AZ;two;2;uvkusnit;u;marginal;1
female;17;child;school;Izhevsk;Russia;AQ;three;3;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;BA;four;4;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;BB;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;BC;one;1;uvkusnit;u;marginal;1
male;16;child;school;Izhevsk;Russia;BD;one;1;uvkusnit;u;marginal;1
male;17;child;school;Izhevsk;Russia;BE;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BF;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BG;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;BH;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BI;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BJ;four;4;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BK;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;BL;two;2;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BM;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;BN;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BO;three;3;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;BP;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BU;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BR;two;2;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;BS;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BT;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;BW;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BY;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;BZ;three;3;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;BQ;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;CA;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CB;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CC;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CD;two;2;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;CE;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CF;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;CG;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;CH;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CI;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CJ;two;2;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;CK;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CL;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CM;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;CN;one;1;uvkusnit;u;marginal;1
male;14;child;school;Izhevsk;Russia;CO;three;3;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;CP;one;1;uvkusnit;u;marginal;1
male;15;child;school;Izhevsk;Russia;CU;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CR;three;3;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CS;one;1;uvkusnit;u;marginal;1
female;15;child;school;Izhevsk;Russia;CT;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CW;one;1;uvkusnit;u;marginal;1
female;14;child;school;Izhevsk;Russia;CY;one;1;uvkusnit;u;marginal;1
female;16;child;school;Izhevsk;Russia;AA;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AB;one;1;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AC;two;2;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AD;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AE;one;1;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AF;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AG;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AH;three;3;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AI;two;2;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AJ;two;2;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AK;one;1;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AL;one;1;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AM;one;1;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AN;two;2;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AO;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AP;three;3;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AU;one;1;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AR;two;2;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AS;two;2;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AT;two;2;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;AW;one;1;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;AY;one;1;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AZ;one;1;utulit;u;nonce;0
female;17;child;school;Izhevsk;Russia;AQ;one;1;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BA;two;2;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BB;two;2;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;BC;two;2;utulit;u;nonce;0
male;16;child;school;Izhevsk;Russia;BD;two;2;utulit;u;nonce;0
male;17;child;school;Izhevsk;Russia;BE;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BF;three;3;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BG;two;2;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BH;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BI;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BJ;three;3;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BK;two;2;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BL;three;3;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BM;two;2;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BN;one;1;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BO;two;2;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BP;one;1;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BU;one;1;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BR;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;BS;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BT;one;1;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;BW;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BY;one;1;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;BZ;one;1;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;BQ;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CA;one;1;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CB;one;1;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CC;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CD;one;1;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CE;two;2;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CF;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CG;one;1;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CH;four;4;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CI;one;1;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CJ;two;2;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CK;two;2;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CL;four;4;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CM;one;1;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CN;two;2;utulit;u;nonce;0
male;14;child;school;Izhevsk;Russia;CO;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CP;two;2;utulit;u;nonce;0
male;15;child;school;Izhevsk;Russia;CU;one;1;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CR;three;3;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CS;two;2;utulit;u;nonce;0
female;15;child;school;Izhevsk;Russia;CT;one;1;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CW;three;3;utulit;u;nonce;0
female;14;child;school;Izhevsk;Russia;CY;one;1;utulit;u;nonce;0
female;16;child;school;Izhevsk;Russia;AA;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AB;five;5;objasnit;o;standard;18149
male;16;child;school;Izhevsk;Russia;AC;five;5;objasnit;o;standard;18149
male;17;child;school;Izhevsk;Russia;AD;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AE;five;5;objasnit;o;standard;18149
female;17;child;school;Izhevsk;Russia;AF;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AG;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AH;five;5;objasnit;o;standard;18149
female;17;child;school;Izhevsk;Russia;AI;five;5;objasnit;o;standard;18149
female;17;child;school;Izhevsk;Russia;AJ;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AK;five;5;objasnit;o;standard;18149
male;16;child;school;Izhevsk;Russia;AL;five;5;objasnit;o;standard;18149
male;17;child;school;Izhevsk;Russia;AM;five;5;objasnit;o;standard;18149
male;16;child;school;Izhevsk;Russia;AN;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AO;five;5;objasnit;o;standard;18149
female;16;child;school;Izhevsk;Russia;AP;five;5;objasnit;o;standard;18149
male;17;child;school;Izhevsk;Russia;AU;five;5;objasnit;o;standard;18149
female;17;child;school;Izhevsk;Russia;AR;five;5;objasnit;o;standard;18149
